ensemble_name,sample_key,ensemble_id,acure_bl_nuc,acure_ait_width,acure_cloud_ph,acure_carb_ff_ems,acure_carb_ff_ems_eur,acure_carb_ff_ems_nam,acure_carb_ff_ems_chi,acure_carb_ff_ems_asi,acure_carb_ff_ems_mar,acure_carb_ff_ems_r,acure_carb_bb_ems,acure_carb_bb_ems_sam,acure_carb_bb_ems_naf,acure_carb_bb_ems_saf,acure_carb_bb_ems_bnh,acure_carb_bb_ems_rnh,acure_carb_bb_ems_rsh,acure_carb_res_ems,acure_carb_res_ems_chi,acure_carb_res_ems_asi,acure_carb_res_ems_afr,acure_carb_res_ems_lat,acure_carb_res_ems_r,acure_carb_ff_diam,acure_carb_bb_diam,acure_carb_res_diam,acure_prim_so4_diam,acure_sea_spray,acure_anth_so2,acure_anth_so2_chi,acure_anth_so2_asi,acure_anth_so2_eur,acure_anth_so2_nam,acure_anth_so2_r,acure_volc_so2,acure_bvoc_soa,acure_dms,acure_prim_moc,acure_dry_dep_ait,acure_dry_dep_acc,acure_dry_dep_so2,acure_kappa_oc,acure_sig_w,acure_rain_frac,acure_cloud_ice_thresh,acure_convective_plume_scavenging,acure_scav_diam,acure_bc_ri,acure_oxidants_oh,acure_oxidants_o3,bparam,two_d_fsd_factor,c_r_correl,acure_autoconv_exp_lwp,acure_autoconv_exp_nd,dbsdtbs_turb_0,ai,m_ci,a_ent_1_rp,acure_pcalc_index
acure_aircraft,u-bs714_ens,1,0.044765723,0.430770515,0.998941291,1,0.792213198,0.078874075,0.827773642,0.075137647,0.869859113,0.016729865,1,0.42768932,0.964131271,0.602109467,0.76434136,0.594331792,0.133313741,1,0.267445667,0.845022119,0.361702376,0.862387527,0.839447301,0.729764278,0.84505927,0.732507619,0.882190014,0.171510378,1,0.057998261,0.579180832,0.276091366,0.20456872,0.141636602,0.648017642,0.798576063,0.049917472,0.47380044,0.053446839,0.820766631,0.110371984,0.03070503,0.928553162,0.807570536,0.650819911,0.542346213,0.226504957,0.866212456,0.918372361,0.627056843,0.29733979,0.780288206,0.722374436,0.136488306,0.440109933,0.663181679,0.514083998,0.546784802,0.626576594,70
acure_aircraft,u-bs714_ens,1,0.493868318,0.771994229,0.241773419,1,0.02264337,0.128112955,0.782036085,0.120946682,0.610387046,0.808534137,1,0.916045684,0.259654499,0.620372237,0.305043414,0.114005549,0.263543364,1,0.919355145,0.282974379,0.630214083,0.936947872,0.757891709,0.374144977,0.175176485,0.136963829,0.29165045,0.124024498,1,0.725280434,0.969708363,0.950018803,0.221161119,0.039025987,0.142459328,0.77835958,0.834861942,0.341500642,0.865758831,0.297796615,0.484705437,0.149731928,0.460132258,0.050149037,0.265178285,0.912164883,0.929646741,0.997660131,0.744192074,0.213242783,0.123119693,0.810185244,0.968119788,0.641268362,0.155611958,0.931909224,0.529921808,0.49440798,0.590010508,71
acure_aircraft,u-bs714_ens,1,0.030574846,0.530424178,0.079639097,1,0.830472368,0.008137679,0.185611883,0.025445728,0.401661089,0.993392155,1,0.336384796,0.396790559,0.653375915,0.469605569,0.831940606,0.197038827,1,0.911446334,0.786487267,0.398969447,0.598357609,0.484806093,0.819940364,0.055184369,0.635980904,0.897408073,0.872851856,1,0.957056475,0.252055678,0.256520444,0.296121022,0.042872732,0.058635867,0.452250781,0.050161157,0.93049115,0.223121466,0.618009548,0.330560724,0.952193454,0.24613872,0.88769324,0.216808104,0.755404202,0.418432182,0.926815372,0.440709142,0.031147748,0.466688427,0.187890675,0.835293041,0.508069563,0.438597833,0.068175509,0.059933753,0.579255236,0.148854477,72
acure_aircraft,u-bs714_ens,1,0.869341798,0.498828679,0.714053651,1,0.051584536,0.512966538,0.762313794,0.570119634,0.065681308,0.177279469,1,0.125451381,0.853049587,0.587622864,0.678919846,0.800154275,0.952179841,1,0.757541449,0.354968455,0.2378456,0.090065012,0.069677282,0.374832271,0.664550822,0.931047406,0.139838956,0.141602153,1,0.290214969,0.795253801,0.80467465,0.104698287,0.944642543,0.262418638,0.577413458,0.809622633,0.086079002,0.001363041,0.455109329,0.551351504,0.104880283,0.043678007,0.157246783,0.348387425,0.137655851,0.997817071,0.261674111,0.579440962,0.956431494,0.619454012,0.984074602,0.680316512,0.870446543,0.176162311,0.701528127,0.474055281,0.421086545,0.865470753,73
acure_aircraft,u-bs714_ens,1,0.113023392,0.031157609,0.549054364,1,0.973152283,0.950107241,0.084409817,0.844376975,0.230260319,0.13128408,1,0.445206968,0.589562756,0.028939354,0.180312161,0.448883351,0.065263334,1,0.240849212,0.463639184,0.667066171,0.859603828,0.164855087,0.289831455,0.852096431,0.80135567,0.183823241,0.681911649,1,0.855356943,0.904361016,0.696805548,0.183942919,0.690689769,0.916822346,0.930787694,0.795568301,0.733712318,0.627972783,0.503715651,0.81111891,0.354517885,0.524789891,0.990245032,0.95633121,0.544982996,0.367593748,0.96439626,0.806443942,0.209373147,0.548858898,0.20246873,0.897296856,0.034509842,0.813717633,0.927299329,0.556519574,0.607292232,0.029943709,74
acure_aircraft,u-bs714_ens,1,0.398956478,0.667367548,0.741367328,1,0.11268939,0.975902315,0.919832688,0.580714669,0.701611013,0.031201104,1,0.532353442,0.891690926,0.3264401,0.884426531,0.352542736,0.371239747,1,0.029841937,0.151339532,0.768466136,0.348391998,0.74762261,0.212414205,0.180269907,0.248513056,0.691801292,0.003738641,1,0.884142911,0.001005403,0.220753814,0.981335579,0.873940214,0.551959909,0.161212275,0.042127871,0.479057048,0.118212173,0.846849496,0.623749311,0.366102127,0.269025992,0.720074433,0.650997426,0.668143412,0.954880304,0.201852426,0.014880671,0.220655622,0.209209182,0.942414275,0.332468333,0.713565805,0.227253774,0.153718474,0.622615565,0.455475367,0.871279262,75
acure_aircraft,u-bs714_ens,1,0.495248836,0.050773902,0.691254062,1,0.603134928,0.435034762,0.046252544,0.933600743,0.895756227,0.838129079,1,0.744100691,0.213958134,0.569993104,0.877056898,0.062583482,0.909228581,1,0.615813056,0.575475569,0.218535698,0.51235787,0.382329926,0.173595564,0.129815734,0.416686278,0.974042831,0.492704714,1,0.101577514,0.235776166,0.661378694,0.971621494,0.479448446,0.764606958,0.686130155,0.846549718,0.215046734,0.059125056,0.688632283,0.685336775,0.942497164,0.17413804,0.815584185,0.805798649,0.85486942,0.039683142,0.085952279,0.203828314,0.991693394,0.581309296,0.927595356,0.008204104,0.597295958,0.976140312,0.240899622,0.770269128,0.795086763,0.610479433,76
acure_aircraft,u-bs714_ens,1,0.570505056,0.69145958,0.294048504,1,0.628298062,0.123491307,0.473501646,0.112363217,0.902491877,0.804323995,1,0.72766055,0.872074955,0.545867108,0.035722312,0.47348482,0.989528376,1,0.484545922,0.804466633,0.47681939,0.419817145,0.935196578,0.915116786,0.38507012,0.11990385,0.346084711,0.96977008,1,0.339988102,0.482493298,0.518995582,0.144419099,0.111806556,0.615024124,0.905477862,0.186995967,0.932644417,0.227830533,0.596855,0.030900008,0.296473227,0.891504974,0.075906916,0.23561726,0.413926308,0.033422506,0.023247439,0.267822694,0.596434652,0.921677882,0.485062305,0.926771699,0.151205351,0.003167788,0.606425586,0.797136246,0.162805671,0.907167332,77
acure_aircraft,u-bs714_ens,1,0.462768892,0.668991894,0.476272432,1,0.252601055,0.766095824,0.224802709,0.860790997,0.833397536,0.339233448,1,0.332455762,0.173453372,0.02654563,0.783445819,0.295563873,0.280537912,1,0.826478354,0.993235523,0.649805803,0.321614272,0.542509499,0.107341646,0.712790583,0.254999446,0.288726638,0.815991147,1,0.076567099,0.053775162,0.02417991,0.880160626,0.976954767,0.210770081,0.549302834,0.681509143,0.722432663,0.810858116,0.775498155,0.979637884,0.955585141,0.899608051,0.951152822,0.146922848,0.019443893,0.49452794,0.096738283,0.006238747,0.94429445,0.335729663,0.391691641,0.226360751,0.689780688,0.344513187,0.159277468,0.086227242,0.681109551,0.673476523,78
acure_aircraft,u-bs714_ens,1,0.178616345,0.878594764,0.520871686,1,0.554453646,0.775268712,0.136194817,0.252366883,0.820813504,0.96527559,1,0.869567782,0.747468225,0.737665264,0.106093766,0.916401055,0.526204923,1,0.808618596,0.086424128,0.803716302,0.369924331,0.162046934,0.89654961,0.236065191,0.841341918,0.237438396,0.232304395,1,0.878442377,0.764408934,0.592947444,0.035064091,0.735226675,0.862600186,0.27687641,0.407155849,0.123390089,0.406266763,0.321213336,0.828165229,0.505524297,0.185636839,0.933155218,0.156857593,0.94241785,0.627559305,0.423882052,0.99506665,0.923278839,0.007191409,0.054706758,0.715663787,0.10589884,0.294188249,0.351077307,0.303498247,0.591328711,0.008591889,79
acure_aircraft,u-bs714_ens,1,0.259078686,0.627742193,0.557482318,1,0.834244846,0.768398324,0.856401277,0.442187669,0.110096197,0.524457259,1,0.339523966,0.711597932,0.763107194,0.979141336,0.683358544,0.840665792,1,0.844881752,0.488411564,0.635969637,0.948700425,0.312497558,0.672871714,0.028112144,0.578017137,0.22413242,0.97280531,1,0.846419848,0.812172444,0.071385649,0.873325089,0.194530888,0.008948099,0.100040597,0.064189747,0.18834568,0.356481172,0.058565376,0.795138627,0.312235405,0.019918279,0.085401096,0.304928032,0.00209782,0.123043904,0.953242674,0.887391566,0.133685525,0.557160715,0.67109053,0.648175448,0.110949386,0.369841855,0.383704885,0.262951116,0.645884986,0.227045622,80
acure_aircraft,u-bs714_ens,1,0.886778498,0.966246526,0.559192929,1,0.054128991,0.312100604,0.778362104,0.352083053,0.835088956,0.669716909,1,0.000317056,0.041967497,0.879902413,0.288169579,0.909793343,0.954714648,1,0.633474028,0.233553609,0.524280951,0.032531292,0.574388091,0.913552889,0.962448422,0.813442127,0.405964227,0.085856674,1,0.660441706,0.145755829,0.843782434,0.426323249,0.582651713,0.804515489,0.725074817,0.326037929,0.61783634,0.949866347,0.275755232,0.680535037,0.37353059,0.258100491,0.896761571,0.493636618,0.956460147,0.002952908,0.205271434,0.678639511,0.002438547,0.237445373,0.989543802,0.692558882,0.692845849,0.552218203,0.120068682,0.694199361,0.839821116,0.759500184,81
acure_aircraft,u-bs714_ens,1,0.393663209,0.754559521,0.463984197,1,0.808618534,0.153550602,0.057756913,0.782439139,0.301008449,0.881516722,1,0.636664096,0.772344746,0.408940825,0.100718726,0.845620127,0.093797301,1,0.805910175,0.436297297,0.839811183,0.913060345,0.349786823,0.353775358,0.334057926,0.793385155,0.926434015,0.472169792,1,0.990541814,0.525504876,0.864165804,0.960210209,0.001070874,0.858264671,0.820962259,0.853767342,0.415992423,0.979111731,0.227488623,0.528252146,0.497723632,0.303243813,0.547401092,0.996739048,0.558572815,0.985980197,0.44185083,0.095469755,0.974501004,0.111306821,0.856336321,0.255475141,0.000838126,0.822158936,0.980295236,0.705597623,0.297812036,0.096194235,82
acure_aircraft,u-bs714_ens,1,0.959142313,0.051224929,0.723272599,1,0.188499754,0.476118989,0.92800248,0.777035262,0.353863925,0.795101495,1,0.22585048,0.043985015,0.943613714,0.631886108,0.037446394,0.227238698,1,0.50769734,0.376897774,0.187897924,0.952416197,0.208997829,0.331742513,0.194103678,0.429204121,0.053233077,0.696523718,1,0.151531239,0.742791506,0.245246602,0.130471058,0.114487509,0.137024684,0.120724184,0.776409671,0.755898396,0.373150132,0.75807114,0.596895973,0.733130294,0.077845592,0.373974372,0.437764671,0.025051752,0.979904767,0.401341744,0.847537669,0.638377906,0.375369611,0.19065286,0.126247684,0.963663414,0.879879478,0.075486381,0.560436008,0.965059769,0.80167511,83
acure_aircraft,u-bs714_ens,1,0.630595485,0.134628225,0.243279643,1,0.338619654,0.585636754,0.388940269,0.211099174,0.348428721,0.917431383,1,0.128571542,0.142536402,0.671526414,0.791548867,0.205522872,0.974217471,1,0.416181475,0.327476341,0.240725096,0.871644376,0.98376505,0.252401916,0.530111336,0.99722248,0.963931034,0.807697479,1,0.170418374,0.635957291,0.713759481,0.96342227,0.703212178,0.506206589,0.146224048,0.542510799,0.130623253,0.397933816,0.848805295,0.051648079,0.628774797,0.449811657,0.123651507,0.038346461,0.935298344,0.984804558,0.214258294,0.634552257,0.483059038,0.552213596,0.327065623,0.970125287,0.122483729,0.094077585,0.013552424,0.004281413,0.169206689,0.396819226,84
acure_aircraft,u-bs714_ens,1,0.524442145,0.035644239,0.181251904,1,0.008680646,0.197422549,0.019550129,0.249387756,0.94299873,0.208935264,1,0.976331908,0.989236529,0.441748106,0.995827256,0.559613718,0.580975293,1,0.290149831,0.428137132,0.426000676,0.552407192,0.451992383,0.830043044,0.393331838,0.6178552,0.537938671,0.729991303,1,0.412233692,0.545460503,0.819007772,0.062390447,0.299629225,0.077010247,0.478696784,0.894450802,0.164474815,0.520694798,0.474002648,0.029866059,0.209921116,0.023094893,0.993778388,0.991513084,0.271042819,0.36420246,0.436254501,0.39551864,0.525559078,0.984562159,0.006225364,0.202290411,0.803573173,0.98626974,0.811649393,0.17059752,0.244048551,0.678655594,85
acure_aircraft,u-bs714_ens,1,0.263063248,0.812638841,0.868870969,1,0.978504535,0.082093818,0.411082722,0.85354357,0.798566894,0.656539344,1,0.940102743,0.080968038,0.995664651,0.308664112,0.354975085,0.497708392,1,0.256438892,0.676280916,0.10681627,0.327692686,0.325456571,0.706025461,0.903780211,0.989551379,0.473011453,0.499419072,1,0.118445193,0.294911395,0.586357187,0.905268484,0.959366481,0.812129498,0.499949033,0.734204879,0.619802161,0.467521369,0.750492646,0.032871771,0.056005965,0.172947649,0.692448345,0.672101999,0.191970163,0.968133048,0.558332901,0.047600639,0.781405211,0.881243307,0.141681044,0.822656724,0.954932072,0.307960407,0.381270816,0.47855802,0.998002086,0.101565945,86
acure_aircraft,u-bs714_ens,1,0.868470279,0.188115788,0.134847646,1,0.172602321,0.184306989,0.944472674,0.053017586,0.927875314,0.08450817,1,0.759119845,0.843960792,0.565132818,0.451349792,0.837241663,0.153182014,1,0.643770742,0.769089972,0.813007823,0.5410109,0.4594176,0.854412601,0.458207696,0.098604103,0.254268339,0.466576494,1,0.282466934,0.633234324,0.731775997,0.851329781,0.121263922,0.432432548,0.116103338,0.93974173,0.310869321,0.26137725,0.303276956,0.391018116,0.523607454,0.962021243,0.130952054,0.791598851,0.724844209,0.595862225,0.941733011,0.757706674,0.187014034,0.826290785,0.948661488,0.280520879,0.967040395,0.974305866,0.723698776,0.895291866,0.748036019,0.048685718,87
acure_aircraft,u-bs714_ens,1,0.402343462,0.755185222,0.927448775,1,0.10847666,0.266651095,0.323313784,0.910319623,0.24136647,0.739216399,1,0.155165396,0.797561244,0.793596382,0.947024041,0.502176701,0.792639121,1,0.240046524,0.11074939,0.973611912,0.341143005,0.248076619,0.800486275,0.036866795,0.953753842,0.460258983,0.885872606,1,0.964489653,0.496417216,0.885586974,0.72057259,0.879630705,0.383579089,0.625729646,0.590047266,0.751632439,0.791967456,0.517938609,0.175089174,0.038646244,0.94370874,0.136722331,0.655088529,0.115923028,0.206565255,0.752440151,0.146242752,0.764197228,0.067509278,0.842476653,0.935941072,0.807017446,0.292818535,0.387919469,0.498805795,0.144451346,0.845828478,88
acure_aircraft,u-bs714_ens,1,0.039299356,0.321466719,0.821264814,1,0.747437835,0.534712824,0.431073552,0.92095307,0.052915514,0.244150182,1,0.756868281,0.099499477,0.080994137,0.507330275,0.140186214,0.316383812,1,0.846583023,0.444055841,0.71948435,0.381639471,0.742443218,0.584169584,0.348335708,0.217529617,0.878760933,0.480369253,1,0.246983836,0.790080437,0.094908486,0.472535644,0.11940918,0.711514429,0.658996249,0.070472292,0.710393583,0.659051999,0.178811137,0.949098161,0.098808725,0.920409993,0.086068216,0.300649177,0.772466422,0.249458611,0.957750235,0.951249024,0.839478665,0.762384945,0.009281797,0.269937892,0.134444457,0.786002345,0.98344993,0.673899421,0.306801278,0.862656999,89
acure_aircraft,u-bs714_ens,1,0.941430911,0.633091228,0.880223128,1,0.946647387,0.76332038,0.335901568,0.264552049,0.986878869,0.020389622,1,0.151098018,0.219002701,0.684062106,0.104967583,0.072931989,0.951707101,1,0.112551217,0.1067251,0.323637114,0.783607234,0.052053064,0.427922655,0.428826208,0.139198585,0.404992553,0.848255789,1,0.827833461,0.733662829,0.250853918,0.602532038,0.618862213,0.936671057,0.204893819,0.246161494,0.071836714,0.612697635,0.610188507,0.717543215,0.813311938,0.164152227,0.273235516,0.499740599,0.280890825,0.661014362,0.913571251,0.932774394,0.148859543,0.808257434,0.67802217,0.471897616,0.032950623,0.274968071,0.219099343,0.63688133,0.110848034,0.098491004,90
acure_aircraft,u-bs714_ens,1,0.935412821,0.167381226,0.262951845,1,0.479152273,0.251213916,0.465666776,0.929461068,0.395066907,0.836903405,1,0.507445965,0.462261768,0.906212019,0.722216942,0.644725081,0.290504933,1,0.954321638,0.868047019,0.010051113,0.992906462,0.137681563,0.175506399,0.15949159,0.9408558,0.8764655,0.067217187,1,0.935619027,0.234995491,0.140184824,0.069040881,0.798796366,0.041898737,0.846466449,0.275922545,0.500769255,0.726927615,0.442066783,0.604651686,0.097626202,0.840394264,0.865008009,0.162185554,0.000272963,0.513528402,0.813145458,0.751287558,0.451750071,0.691369975,0.557875567,0.265018874,0.275950521,0.933092567,0.978357414,0.186887106,0.501885956,0.222592973,91
acure_aircraft,u-bs714_ens,1,0.267462326,0.738532787,0.511845571,1,0.818291326,0.657524085,0.629332439,0.386989387,0.12313818,0.887648772,1,0.905961467,0.665731364,0.643791422,0.317594987,0.774539214,0.980749424,1,0.688278285,0.807252437,0.182830938,0.257826695,0.979192306,0.12950165,0.858546312,0.142237735,0.363198057,0.865734268,1,0.951005468,0.352329703,0.870690037,0.875056311,0.400835941,0.684873994,0.245362279,0.788512142,0.748029578,0.064536199,0.063920339,0.325709236,0.141516151,0.857153317,0.865698178,0.198186602,0.097038543,0.080741618,0.103721457,0.370332297,0.061880348,0.028537453,0.700881806,0.39211989,0.94935938,0.23150957,0.307622113,0.72659879,0.788210594,0.480377806,92
acure_aircraft,u-bs714_ens,1,0.70925849,0.902555151,0.233238808,1,0.759876942,0.222184231,0.99796681,0.392690488,0.715712433,0.907530547,1,0.93409882,0.965358275,0.037311097,0.518341173,0.781213218,0.165384707,1,0.882081476,0.814205003,0.924944327,0.011588118,0.326860285,0.304026334,0.897393941,0.693701374,0.774078496,0.282378776,1,0.109869608,0.293966125,0.780310157,0.647393419,0.935928787,0.124310098,0.17260934,0.270211097,0.851839104,0.863578447,0.574420966,0.254687834,0.721272448,0.317903498,0.654659049,0.933570975,0.602594633,0.577586957,0.672199489,0.780336761,0.097826718,0.717806946,0.041196402,0.358875289,0.20285121,0.134513153,0.76432378,0.831699893,0.202874143,0.534829247,93
acure_aircraft,u-bs714_ens,1,0.661132449,0.863001183,0.508495667,1,0.224541163,0.430552168,0.835336178,0.767485918,0.794958138,0.818646714,1,0.843582195,0.772024426,0.836250215,0.424903576,0.391386849,0.786838201,1,0.085069379,0.123678697,0.400042388,0.759265353,0.904443288,0.622416992,0.124430657,0.408311899,0.559885378,0.488164081,1,0.916652438,0.994015125,0.10370257,0.111696744,0.989774526,0.301454224,0.159463566,0.057215215,0.299871897,0.217380395,0.16233709,0.730280826,0.015720022,0.477505246,0.169232645,0.701116809,0.868226574,0.026935825,0.001236768,0.004073318,0.734602849,0.334559167,0.814723342,0.414264692,0.965681484,0.329641614,0.700301887,0.735598344,0.883397742,0.874226881,94
acure_aircraft,u-bs714_ens,1,0.59153035,0.996800563,0.170201475,1,0.677187363,0.865209304,0.194225913,0.526718916,0.355815029,0.18714454,1,0.55383125,0.924657352,0.010472187,0.353469311,0.050929793,0.168193359,1,0.740183376,0.324870995,0.336016466,0.057852819,0.184448344,0.974433154,0.640569611,0.51164043,0.119760785,0.745082037,1,0.171170309,0.064218404,0.226830039,0.389115051,0.584059873,0.701852268,0.950992633,0.335649639,0.44497084,0.155005806,0.853673217,0.94789235,0.99773873,0.330376543,0.795164626,0.025476916,0.02202768,0.779512563,0.633787165,0.608171222,0.8367028,0.515916942,0.891746121,0.418226609,0.732156209,0.900471334,0.035621153,0.175431366,0.482365892,0.400787604,95
acure_aircraft,u-bs714_ens,1,0.774235016,0.165150861,0.881013908,1,0.038024239,0.157743277,0.035122981,0.946018729,0.69990194,0.097884873,1,0.200392628,0.33360629,0.771380374,0.226013606,0.2032094,0.568899267,1,0.346989902,0.696430919,0.961213185,0.847492567,0.456120341,0.024791961,0.736285635,0.083007174,0.807388907,0.340840157,1,0.194491692,0.694277018,0.678454667,0.086511173,0.731972463,0.046537065,0.097677408,0.052142004,0.38899766,0.204227237,0.51172158,0.193137295,0.850865734,0.719573144,0.643716102,0.541805875,0.559916875,0.148369169,0.949388336,0.916023954,0.787843814,0.786931658,0.231685544,0.840573679,0.349984484,0.433407575,0.930974507,0.11990092,0.7774335,0.116056062,96
acure_aircraft,u-bs714_ens,1,0.227071571,0.231834161,0.185795862,1,0.997232388,0.609052861,0.75334505,0.219389204,0.438737397,0.928641428,1,0.861325859,0.398005194,0.886048706,0.547501054,0.906650912,0.349213662,1,0.762360903,0.826282031,0.053741411,0.065180656,0.710195441,0.659394283,0.615861066,0.140807795,0.24311841,0.500152407,1,0.658269604,0.007125369,0.42882102,0.998653673,0.970222013,0.683347097,0.655216962,0.854878764,0.01179744,0.382876149,0.833221851,0.09341553,0.578921516,0.20699807,0.202275591,0.843226385,0.948885996,0.14900761,0.060916706,0.014188464,0.709292967,0.204519425,0.096401872,0.147631868,0.313748725,0.741739019,0.144572636,0.488762582,0.245905415,0.686730733,97
acure_aircraft,u-bs714_ens,1,0.047377038,0.633908851,0.721278443,1,0.751703101,0.047338945,0.69289609,0.994552264,0.155709629,0.762626359,1,0.072589672,0.458958333,0.435810121,0.253670875,0.006111302,0.396669454,1,0.251740034,0.855525584,0.426501524,0.25527718,0.250126093,0.162006568,0.785445541,0.62281618,0.827818402,0.062070304,1,0.484377743,0.324429075,0.362036082,0.114881499,0.13824135,0.744256823,0.97337937,0.201878438,0.70635105,0.680168867,0.910051096,0.71712216,0.134343836,0.506045366,0.96085669,0.025042543,0.145512049,0.999616314,0.568098591,0.651645807,0.214450585,0.303059282,0.898960465,0.114169836,0.725976309,0.766312767,0.259877189,0.872825405,0.96695102,0.826032077,98
acure_aircraft,u-bs714_ens,1,0.912270628,0.277201449,0.814539125,1,0.813327709,0.868111766,0.531388282,0.258602697,0.277330623,0.156534186,1,0.944622329,0.233923116,0.420426345,0.336144626,0.309330423,0.283228477,1,0.105075398,0.616184539,0.044472694,0.902858676,0.954388573,0.898549442,0.437425814,0.723640856,0.208099117,0.896618539,1,0.207371235,0.728421538,0.672178621,0.464859627,0.708593967,0.025184577,0.337157885,0.909857863,0.499515259,0.48266159,0.09835727,0.964775411,0.766744543,0.302686112,0.524912881,0.038888068,0.887012719,0.180073124,0.803793762,0.252724276,0.154456828,0.504745723,0.025708276,0.156100323,0.012981309,0.847619923,0.577881066,0.88457225,0.724610784,0.879851174,99
acure_aircraft,u-bs714_ens,1,0.132846924,0.445265239,0.390413663,1,0.92592066,0.630498243,0.187250817,0.817524885,0.147786604,0.462419366,1,0.542292178,0.942645004,0.433384698,0.488765958,0.772684396,0.247772811,1,0.162009191,0.067471795,0.562002103,0.44216481,0.517220087,0.080640414,0.283142722,0.377899013,0.792391483,0.607071783,1,0.139324542,0.043222707,0.837181081,0.229608438,0.406849743,0.746781273,0.009957702,0.781630575,0.566879374,0.666108048,0.407896466,0.93593,0.775025027,0.336168972,0.551248664,0.941851166,0.85372491,0.987848532,0.190369,0.851094458,0.010731055,0.950732185,0.90253632,0.780156704,0.267909727,0.018570342,0.10689266,0.21830828,0.163326967,0.936031151,100
acure_aircraft,u-bs714_ens,1,0.058261271,0.630421885,0.132291823,1,0.009463049,0.338063884,0.913478852,0.57549025,0.412794826,0.271140784,1,0.370520757,0.664453088,0.143278714,0.279314844,0.933780131,0.20414064,1,0.648370816,0.064340235,0.068584325,0.860798329,0.4764133,0.09164293,0.807161471,0.750013328,0.490740996,0.545086883,1,0.945053452,0.268062838,0.476301533,0.98261986,0.965923081,0.334763193,0.361366587,0.918068708,0.072822323,0.298250057,0.746682504,0.307775558,0.205313153,0.022462131,0.213694102,0.080844184,0.886292032,0.227279089,0.98916082,0.100348322,0.779012871,0.129769241,0.71218496,0.552865579,0.328090296,0.651008073,0.613813965,0.101665902,0.254513854,0.089524961,101
acure_aircraft,u-bs714_ens,1,0.971227443,0.20924446,0.818772132,1,0.551032079,0.408267377,0.013496534,0.170818758,0.250901171,0.010174753,1,0.42859525,0.007793257,0.190861762,0.297322977,0.46054645,0.596513189,1,0.904966692,0.024251071,0.172059836,0.900417564,0.514794644,0.693300576,0.574494077,0.01540154,0.73917021,0.122534575,1,0.691406548,0.381754565,0.388964301,0.762633943,0.019739578,0.532427424,0.986736387,0.614727424,0.643168014,0.998038665,0.379157631,0.357018726,0.646166284,0.865973588,0.666586126,0.625323089,0.333166026,0.070258434,0.587607619,0.946828357,0.608316063,0.152245345,0.877092208,0.247933649,0.326698592,0.86277607,0.027386545,0.948698784,0.696888333,0.968391936,102
acure_aircraft,u-bs714_ens,1,0.904935815,0.894188459,0.733199553,1,0.64318,0.545907035,0.847690901,0.821577824,0.742227613,0.545129857,1,0.447299321,0.955459468,0.93823517,0.559139452,0.178419476,0.939050135,1,0.222081812,0.246102894,0.885279934,0.010983018,0.066022741,0.154499334,0.92206776,0.942735598,0.905261571,0.740894135,1,0.040641231,0.43842952,0.006471567,0.474789362,0.862434395,0.99343973,0.714729102,0.668042143,0.241410339,0.150344807,0.119893553,0.363486699,0.696932051,0.106859299,0.68428699,0.718400252,0.565365585,0.240254557,0.012065865,0.193651988,0.761832682,0.55691512,0.425708046,0.689088187,0.757616551,0.722292376,0.828452009,0.715536234,0.879160806,0.898143009,103
acure_aircraft,u-bs714_ens,1,0.174272331,0.101050628,0.507135138,1,0.003470662,0.028307632,0.3329733,0.691531009,0.707669366,0.382016701,1,0.974421453,0.466529696,0.113341461,0.166737727,0.12954031,0.906289884,1,0.890682709,0.112918258,0.762755478,0.269160933,0.054655442,0.864224228,0.035481544,0.765518816,0.880228204,0.369940345,1,0.322643923,0.660191562,0.939076967,0.665810722,0.198638098,0.219756707,0.640443148,0.083792735,0.965387601,0.861925249,0.049520901,0.256684402,0.406309106,0.361849451,0.742429508,0.013171199,0.048720296,0.767071418,0.447367863,0.629249709,0.192785156,0.574823069,0.49005423,0.745002047,0.51141832,0.605152417,0.927956456,0.962051521,0.812540766,0.451780273,104
acure_aircraft,u-bs714_ens,1,0.32997639,0.399960832,0.809333778,1,0.748432836,0.068843894,0.70597502,0.438019183,0.945929049,0.984658752,1,0.342974801,0.802092099,0.76574434,0.675439896,0.987026462,0.366886989,1,0.254485225,0.687557535,0.948083364,0.38975428,0.76811121,0.938410576,0.046336143,0.363876307,0.436859917,0.231871485,1,0.017237346,0.450987963,0.067145133,0.947850603,0.108883917,0.80137666,0.35439327,0.901470225,0.583163762,0.203919978,0.962123908,0.182419718,0.076168035,0.715207725,0.807936421,0.942874318,0.231352765,0.97798514,0.701954495,0.495478881,0.571158403,0.027335978,0.201139256,0.20632901,0.918396131,0.828154849,0.2219615,0.27844875,0.373220491,0.52114152,105
acure_aircraft,u-bs714_ens,1,0.111913938,0.927530729,0.212178264,1,0.107859279,0.18596435,0.785047674,0.639697287,0.96647526,0.094082584,1,0.082505028,0.184948979,0.17671753,0.107232744,0.079621843,0.581469885,1,0.852141679,0.984752652,0.231639665,0.789669635,0.347034823,0.024237992,0.934144001,0.335793346,0.457715198,0.705646588,1,0.871664776,0.560872515,0.798457531,0.487692623,0.632783501,0.608397463,0.97093153,0.956118697,0.001280024,0.471074542,0.369424983,0.670571451,0.873862329,0.027585645,0.714367154,0.085359527,0.315913653,0.469534046,0.448948799,0.746144778,0.920085553,0.449468094,0.773031877,0.799733487,0.990770005,0.285804719,0.767940551,0.644920581,0.693184316,0.903427112,106
